domain,title,organization,rating,reviews,level,course_type,duration,url
Finance,Introduction aux finances personnelles,SoFi,"4,6",237 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/personal-finance-introduction
Finance,"Sustainable Finance: Products, Instruments and Future Trends","Saïd Business School, University of Oxford","4,8",47 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/sustainable-finance-oxford
Finance,BI Essentials for Finance Analysts (Tableau Edition),Corporate Finance Institute,"4,8",90 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/bi-essentials-for-finance-analysts-tableau-edition
Finance,Python for Finance: Investment Fundamentals & Data Analytics,Packt,"4,5",12 avis,Intermédiaire,Cours,3 à 6 mois,https://www.coursera.org/learn/packt-python-for-finance-investment-fundamentals-and-data-analytics-zafvf
Finance,Financement de la construction,Columbia University,"4,8","1,1 k avis",Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/construction-finance
Finance,Applications de l'IA dans le marketing et la finance,University of Pennsylvania,"4,6",482 avis,Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/wharton-ai-applications-marketing-finance
Finance,La finance pour tous,McMaster University,"4,7","1,4 k avis",Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/finance-for-everyone
Finance,Le marché du financement de la chaîne d'approvisionnement et l'écosystème Fintech,New York Institute of Finance,"4,5",74 avis,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/supply-chain-finance-market-fintech-ecosystem
Finance,Financial Planning,Indian School of Business,"4,6",54 avis,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/financial-planning-course-isb
Finance,AI for Finance,AI Business School,"4,3",27 avis,Débutant,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/ai-for-finance
Finance,Banking & Finance in India,O.P. Jindal Global University,"4,7",28 avis,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/banking-and-finance-in-india
Finance,Introduction à l'IA générative en finance,Coursera,"3,7",69 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/introduction-to-generative-ai-in-finance
Finance,La finance pour les non professionnels de la finance,"University of California, Irvine","4,6","4,6 k avis",Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/finance-for-non-finance-managers
Finance,Finance fondamentale pour la prise de décision stratégique,University of Michigan,"4,7","1,3 k avis",Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/foundational-finance
Finance,La finance décentralisée (DeFi) en profondeur,Duke University,"4,9",308 avis,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/decentralized-finance-deep-dive-duke
Finance,Project Finance Fundamentals: Analyze & Structure Deals,EDUCBA,"4,8",13 avis,Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/project-finance-fundamentals-analyze-structure-deals
Leadership,Boost Your Leadership Impact,Harvard Business Review,"4,9",13 avis,Intermédiaire,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/boost-your-leadership-impact
Leadership,Compétences en matière de leadership,IIMA - IIM Ahmedabad,"4,8","2,1 k avis",Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/leadershipskills
Leadership,Practical Leadership,Logical Operations,,,Mixte,Cours,1 à 3 mois,https://www.coursera.org/learn/practical-leadership-lo097006
Leadership,Leadership et gestion stratégiques,University of Illinois Urbana-Champaign,"4,8",10 k avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/strategic-leadership
Leadership,Emotional Intelligence in Leadership,Coursera,"4,8",183 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/emotional-intelligence-in-leadership-1
Leadership,Leadership organisationnel,Northwestern University,"4,7","5,4 k avis",Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/organizational-leadership
Leadership,Leadership,University of Illinois Urbana-Champaign,"4,8",141 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/leaders
Leadership,Diriger des personnes et des équipes,University of Michigan,"4,7",12 k avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/leading-teams
Leadership,Effective Leadership: Master Management Styles,Coursera,"4,7",127 avis,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/effective-leadership-master-management-styles
Leadership,Leadership connecté,Yale University,"4,8",776 avis,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/connected-leadership
Leadership,Agile Approaches for Modern Leadership,Duke University,"4,7",116 avis,Intermédiaire,Spécialisation,1 à 4 semaines,https://www.coursera.org/specializations/agile-approaches-modern-leadership
Leadership,Le leadership dans les organisations du 21e siècle,Copenhagen Business School,"4,8","1,3 k avis",Mixte,Cours,3 à 6 mois,https://www.coursera.org/learn/leadership-21st-century
Leadership,"Leadership stratégique : Impact, changement et prise de décision",Dartmouth College,"4,8",660 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/strategic-leadership-impact-change-decision-making
Leadership,Leadership and Influencing Skills,Google,"4,7",27 avis,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/google-leadership-and-influencing-skills
Leadership,"Collaboration de haute performance : Leadership, travail d'équipe et négociation",Northwestern University,"4,8","3,4 k avis",Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/leadership-collaboration
Leadership,Advanced Leadership Skills & Communication,University of Huddersfield,,,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/advanced-leadership-skills-and-communication
Leadership,Neuroscience of Leadership: Leading with Your Brain,University of Colorado Boulder,"4,8",159 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/neuroscience-of-leadership-leading-with-your-brain
Leadership,Modern Leadership Skills,Alex Genadinik,,,Mixte,Cours,3 à 6 mois,https://www.coursera.org/learn/modern-leadership
Leadership,Leadership for Healthcare Professionals,University of Michigan,"4,6",18 avis,Débutant,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/leadership-for-healthcare-professionals
Leadership,Leadership: Being a Confident and Effective Team Leader,Skillshare,"4,8",15 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/leadershipbeingaconfidentandeffectiveteamleader
Leadership,Leadership and Society,O.P. Jindal Global University,"4,5",32 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/leadership-and-society
Leadership,Leadership et pensée critique,Tecnológico de Monterrey,"4,6",352 avis,Avancées,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/leadership-critical-thinking
Leadership,Leadership agile,University of Colorado System,"4,8","3,2 k avis",Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/agile-leadership-change-management
Leadership,Strategic Business Leadership,University of Glasgow,"4,8",17 avis,Intermédiaire,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/strategic-business-leadership
Leadership,Leadership and Team Management,Packt,"4,7",138 avis,Intermédiaire,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/packt-leadership-and-team-management
Leadership,Diriger : Gestion des ressources humaines et leadership,Macquarie University,"4,8",4 k avis,Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/hr-management-leadership
Leadership,Generative AI Leadership & Strategy,Vanderbilt University,"4,8","8,7 k avis",Débutant,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/generative-ai-leadership-strategy
Leadership,Leadership inspiré,Case Western Reserve University,"4,7","2,7 k avis",Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/inspired-leadership
Leadership,Principles of Leadership: Leading Technical Organizations,University of Colorado Boulder,"4,4",34 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/leading-technical-organizations
Leadership,Leadership that Delivers,Coursera,"4,9",13 avis,Débutant,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/leadership-that-delivers
Leadership,Leadership: An Introduction,Johns Hopkins University,"4,5",40 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/leadership-introduction
Leadership,Complete Executive Leadership,Starweaver,"4,4",33 avis,Intermédiaire,Spécialisation,1 à 4 semaines,https://www.coursera.org/specializations/complete-executive-leadership
Leadership,Change Leadership: Strategic Route Analysis with Miro,Coursera,"4,6",41 avis,Intermédiaire,Projet Guidé,Moins de 2 heures,https://www.coursera.org/projects/route-analysis-miro
Leadership,S'élever : Se préparer au leadership,Queen Mary University of London,"4,8",68 avis,Avancées,Cours,1 à 4 semaines,https://www.coursera.org/learn/stepping-up-preparing-yourself-for-leadership
Leadership,La communication des dirigeants pour un impact maximal : La narration,Northwestern University,"4,5","1,3 k avis",Mixte,Cours,1 à 4 semaines,https://www.coursera.org/learn/leadership-storytelling
Leadership,Les femmes dans le leadership : Inspirer des changements positifs,Case Western Reserve University,"4,7",570 avis,Mixte,Cours,1 à 3 mois,https://www.coursera.org/learn/women-in-leadership
Leadership,Strategic and Inclusive Leadership,Johns Hopkins University,"4,8",12 avis,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/strategic-and-inclusive-leadership
Leadership,Executive Communication & Data Leadership,Starweaver,"4,4",28 avis,Intermédiaire,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/executive-communication-and-data-leadership
Leadership,Strategic Leadership Fundamentals,University of Huddersfield,"4,8",6 avis,Débutant,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/strategic-leadership-fundamentals
Leadership,"Modern Project Leadership: Agile, AI, and Beyond",Coursera,"4,6",492 avis,Intermédiaire,Spécialisation,1 à 3 mois,https://www.coursera.org/specializations/modern-project-leadership-agile-ai-and-beyond
Leadership,Leadership et influence,University of Illinois Urbana-Champaign,"4,6",78 avis,Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/leadership-influence
Leadership,Foundations of Leadership,Johns Hopkins University,"4,3",14 avis,Intermédiaire,Cours,1 à 3 mois,https://www.coursera.org/learn/foundations-of-leadership
Leadership,Leadership et gestion de la cybersécurité,Infosec,"4,5",141 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/cybersecurity-leadership
Leadership,Agile Team Leadership,Duke University,"4,7",51 avis,Intermédiaire,Cours,1 à 4 semaines,https://www.coursera.org/learn/agile-team-leadership
Leadership,Ethical Leadership,The University of Notre Dame,"4,8",195 avis,Débutant,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/ethical-leadership
Leadership,Strategic Leadership in Hospitality,Starweaver,"4,4",117 avis,Intermédiaire,Spécialisation,3 à 6 mois,https://www.coursera.org/specializations/strategic-leadership-in-hospitality
Leadership,Leading Teams Effectively: Skills for Impactful Leadership,Coursera,,,Débutant,Cours,1 à 4 semaines,https://www.coursera.org/learn/leading-teams-effectively-skills-for-impactful-leadership
Leadership,Inspirer le leadership par l'intelligence émotionnelle,Case Western Reserve University,"4,7","1,7 k avis",Débutant,Cours,1 à 3 mois,https://www.coursera.org/learn/emotional-intelligence-leadership
